value_organisation_id,key,offset,partition,region,timestamp,event_datetime_utc,event_name,message_id,service_name,type_modified_at,type_operation,type_org_id,type_type_description,type_type_domain,type_type_id,type_type_name,type_type_type_category,user_id,_batch_date,_timestamp,type_fields_field_id,type_fields_required,index
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066959,1,us-east-1,1708331456844,2024-02-19 8:30:57,s12_protobuf_typefield_typedefinedevent,327618db372a50a50a8b4a6f2d70580abac9429d643faeb673e38bd574df6359,srv-typefield,2024-02-19 8:30:57,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,23cf65527073727a51983e032383daec7d75761ebe3172c4be5a3bc5d7aad71c,,11
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066959,1,us-east-1,1708331456844,2024-02-19 8:30:57,s12_protobuf_typefield_typedefinedevent,327618db372a50a50a8b4a6f2d70580abac9429d643faeb673e38bd574df6359,srv-typefield,2024-02-19 8:30:57,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,d6f5c3d6cfe7eed4c227bdf2aec28407677a91144290146bd69f8274bec46f0d,,12
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066959,1,us-east-1,1708331456844,2024-02-19 8:30:57,s12_protobuf_typefield_typedefinedevent,327618db372a50a50a8b4a6f2d70580abac9429d643faeb673e38bd574df6359,srv-typefield,2024-02-19 8:30:57,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,14ec95bb9f5743450b10753f107afa5b8985c9ca08ce121054f79689d92bc04d,,13
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066959,1,us-east-1,1708331456844,2024-02-19 8:30:57,s12_protobuf_typefield_typedefinedevent,327618db372a50a50a8b4a6f2d70580abac9429d643faeb673e38bd574df6359,srv-typefield,2024-02-19 8:30:57,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,e40f0908d0498147c4f73cac281435af13ec1e64cb252a51478b8dbc8cea0ff0,,14
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066959,1,us-east-1,1708331456844,2024-02-19 8:30:57,s12_protobuf_typefield_typedefinedevent,327618db372a50a50a8b4a6f2d70580abac9429d643faeb673e38bd574df6359,srv-typefield,2024-02-19 8:30:57,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,ab388dbb7e7349b134f44e070a260ea5ea314ccf0e0ccdecd0bf0651471ba6e2,,15
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066959,1,us-east-1,1708331456844,2024-02-19 8:30:57,s12_protobuf_typefield_typedefinedevent,327618db372a50a50a8b4a6f2d70580abac9429d643faeb673e38bd574df6359,srv-typefield,2024-02-19 8:30:57,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,d35eeb4c7dab4cc398d38f42bccdc8edbbc58496655cdca58966f91be91f66bb,,16
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,ZDYyNjU1MDUtZDNlMi00YTUyLWI5OTItNzdiNDM4YzRmYzE3,15674370,9,ap-southeast-2,1708398175014,2024-02-20 3:02:55,s12_protobuf_typefield_typedefinedevent,4a2b2a0e97a63707c73fdd1c5c670ba34c82d2a8824311b099304473404795fa,srv-typefield,2024-02-20 3:02:55,CREATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_LICENSES_AND_CREDENTIALS,65e35de80259863a4596bd1cb242a02aa45636e34388b1f32dcc3e440732d470,b91e656fbf0fddca8cc58d6e85d56b9722d4bf44b274dfd99ba6ea986e38c0da,TYPE_CATEGORY_CUSTOM,1d05a77d489bd7e989a9679bb53ae46e89ca444d5606681e545370185ead1757,2024-02-20,2024-02-21 4:01:41,,,
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,MTYyOGZkYjAtYmViMy00NTc0LTg3NTctMzE1NTliYmRiYzZk,15639331,5,ap-southeast-2,1708398199156,2024-02-20 3:03:19,s12_protobuf_typefield_typedefinedevent,c583779b077163ed5c611bb12d526eef82132552acf24bedee7de6d10dbf5022,srv-typefield,2024-02-20 3:03:19,CREATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_LICENSES_AND_CREDENTIALS,3ac45225f625801a22c25941fbeb737a2273a929f79f423d143dd1cf8249761b,e7b9ddd3c73fb4f1e78d69396cfd1b19c5fa8b35cb4fc0770c43b8f3c9cea1a0,TYPE_CATEGORY_CUSTOM,1d05a77d489bd7e989a9679bb53ae46e89ca444d5606681e545370185ead1757,2024-02-20,2024-02-21 4:01:41,,,
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,N2VhMDk3MzgtZjlhYy00ZDFlLTlkODEtY2I0NGEyNmM3ZmUz,15839895,8,ap-southeast-2,1708398207802,2024-02-20 3:03:28,s12_protobuf_typefield_typedefinedevent,fd2d4195b724ae5f2f42d8ca4c3591a770284b9f1e465675c966b9ff02b6749c,srv-typefield,2024-02-20 3:03:28,CREATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,d4ccfdb173bf4353458a3bd11b345091a4f5d999623d01ca802e33f8d346be04,9071ba9ff11e9d944f3ab0caa7dd864ba5424575b46640ea4d3f61ddb82218aa,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,,,
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,N2VhMDk3MzgtZjlhYy00ZDFlLTlkODEtY2I0NGEyNmM3ZmUz,15839896,8,ap-southeast-2,1708398207833,2024-02-20 3:03:28,s12_protobuf_typefield_typedefinedevent,ad4d41130cf74deb77e0ce4b01c9bcbf3a426b7c9d2a83301327edd723614ede,srv-typefield,2024-02-20 3:03:28,MAPPING_UPDATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,d4ccfdb173bf4353458a3bd11b345091a4f5d999623d01ca802e33f8d346be04,9071ba9ff11e9d944f3ab0caa7dd864ba5424575b46640ea4d3f61ddb82218aa,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,N2VhMDk3MzgtZjlhYy00ZDFlLTlkODEtY2I0NGEyNmM3ZmUz,15839899,8,ap-southeast-2,1708398210350,2024-02-20 3:03:30,s12_protobuf_typefield_typedefinedevent,78832731871fac8cd8832bc4cef9ee63c92e4b780dafbfdc9443f81c4001deb1,srv-typefield,2024-02-20 3:03:30,MAPPING_UPDATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,d4ccfdb173bf4353458a3bd11b345091a4f5d999623d01ca802e33f8d346be04,9071ba9ff11e9d944f3ab0caa7dd864ba5424575b46640ea4d3f61ddb82218aa,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,N2VhMDk3MzgtZjlhYy00ZDFlLTlkODEtY2I0NGEyNmM3ZmUz,15839899,8,ap-southeast-2,1708398210350,2024-02-20 3:03:30,s12_protobuf_typefield_typedefinedevent,78832731871fac8cd8832bc4cef9ee63c92e4b780dafbfdc9443f81c4001deb1,srv-typefield,2024-02-20 3:03:30,MAPPING_UPDATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,d4ccfdb173bf4353458a3bd11b345091a4f5d999623d01ca802e33f8d346be04,9071ba9ff11e9d944f3ab0caa7dd864ba5424575b46640ea4d3f61ddb82218aa,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,05a4bf3861527a164e7ebb2c363cff0d634c815341629b88a6de675071babbae,,1
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,N2VhMDk3MzgtZjlhYy00ZDFlLTlkODEtY2I0NGEyNmM3ZmUz,15839904,8,ap-southeast-2,1708398211030,2024-02-20 3:03:31,s12_protobuf_typefield_typedefinedevent,87fe6594a081a9cfd0dc558434743e9df2aa1941b03334589b42a690fd2c795f,srv-typefield,2024-02-20 3:03:31,DELETE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,d4ccfdb173bf4353458a3bd11b345091a4f5d999623d01ca802e33f8d346be04,9071ba9ff11e9d944f3ab0caa7dd864ba5424575b46640ea4d3f61ddb82218aa,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,N2VhMDk3MzgtZjlhYy00ZDFlLTlkODEtY2I0NGEyNmM3ZmUz,15839904,8,ap-southeast-2,1708398211030,2024-02-20 3:03:31,s12_protobuf_typefield_typedefinedevent,87fe6594a081a9cfd0dc558434743e9df2aa1941b03334589b42a690fd2c795f,srv-typefield,2024-02-20 3:03:31,DELETE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,d4ccfdb173bf4353458a3bd11b345091a4f5d999623d01ca802e33f8d346be04,9071ba9ff11e9d944f3ab0caa7dd864ba5424575b46640ea4d3f61ddb82218aa,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,05a4bf3861527a164e7ebb2c363cff0d634c815341629b88a6de675071babbae,,1
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,MTYyOGZkYjAtYmViMy00NTc0LTg3NTctMzE1NTliYmRiYzZk,15639353,5,ap-southeast-2,1708398219622,2024-02-20 3:03:40,s12_protobuf_typefield_typedefinedevent,19bfaf3bf28ccaa80306307f6f551fde5f47374848364ae0b6c4dcffa024d1e4,srv-typefield,2024-02-20 3:03:40,DELETE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_LICENSES_AND_CREDENTIALS,3ac45225f625801a22c25941fbeb737a2273a929f79f423d143dd1cf8249761b,e7b9ddd3c73fb4f1e78d69396cfd1b19c5fa8b35cb4fc0770c43b8f3c9cea1a0,TYPE_CATEGORY_CUSTOM,1d05a77d489bd7e989a9679bb53ae46e89ca444d5606681e545370185ead1757,2024-02-20,2024-02-21 4:01:41,,,
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,NDEyYjk3ZTctM2Y2Ni00NGE2LWJmZDItNTJiMzBmMTc2NDNl,15644618,0,ap-southeast-2,1708401857929,2024-02-20 4:04:18,s12_protobuf_typefield_typedefinedevent,05c0bbaee268fc5241ca64ed729bfeff3044427cc3f4c5cec5e83873508ceb64,srv-typefield,2024-02-20 4:04:18,CREATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_LICENSES_AND_CREDENTIALS,1b4d5c9c01edbce507f76ef6a7c801edf7adff76cfeb4a65984a665cfdf3e8db,a1bf555b481dd420dd905109f56f78450fac8539842a653171d203ad26b7f3a5,TYPE_CATEGORY_CUSTOM,1d05a77d489bd7e989a9679bb53ae46e89ca444d5606681e545370185ead1757,2024-02-20,2024-02-21 4:01:41,,,
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,ZGRjNTI4ZmItYzBlMS00NWIwLWIxZmItYmRhY2I0MmViN2Uz,51245913,16,us-east-1,1708394540792,2024-02-20 2:02:21,s12_protobuf_typefield_typedefinedevent,b0678a40e4c7304079a1baaebaa9c863360ff27fb732bbf63e8292d1e6fbee85,srv-typefield,2024-02-20 2:02:21,CREATE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_LICENSES_AND_CREDENTIALS,bf23fcbd3f80e4df7a3eb3e9701d4308a53c41ddf6b9c0def76baa5dfd2b6ada,0e55f83192d79cbb418fc900a2e38557f512648ba528f8e04833f73fc8bf5fca,TYPE_CATEGORY_CUSTOM,0dcdc1e1a783196a5361def45bc33c70373f07c2f9aca045291048cc45be2ac1,2024-02-20,2024-02-21 4:01:41,,,
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjRlZWQ5YTItMTIyMy00Y2U5LWIyMmYtMmRiYWYwOGExOGUx,51220468,15,us-east-1,1708394541003,2024-02-20 2:02:21,s12_protobuf_typefield_typedefinedevent,ff24405600ba9f2dc0f0a15f372c460b7d9e6b928f06ef8d6a7d62b30d8e92a2,srv-typefield,2024-02-20 2:02:21,CREATE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,c4236cfe79d797610eec37690aac812b67dd134c783cd79c38b30e92473e1401,36f3e32ae42ae8142b91d143470b4c2225047ab8128f55ecd5dcdbf583a9a33b,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,,,
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjRlZWQ5YTItMTIyMy00Y2U5LWIyMmYtMmRiYWYwOGExOGUx,51220470,15,us-east-1,1708394541081,2024-02-20 2:02:21,s12_protobuf_typefield_typedefinedevent,eff565f496438686caaf182feddf1b7ea815a376850350b387e6d94dd7b896a0,srv-typefield,2024-02-20 2:02:21,MAPPING_UPDATE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,c4236cfe79d797610eec37690aac812b67dd134c783cd79c38b30e92473e1401,36f3e32ae42ae8142b91d143470b4c2225047ab8128f55ecd5dcdbf583a9a33b,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTBiZTU3ZTktZmVjMS00ODM0LWE4MTYtMDI4OWE1YjcxODU4,51220472,15,us-east-1,1708394542250,2024-02-20 2:02:22,s12_protobuf_typefield_typedefinedevent,cb19f80e3030bb67a037ae9eb2b1120b2cf09e42b92a73e12b2dfc3d9e2327b1,srv-typefield,2024-02-20 2:02:22,CREATE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,b5ccc3804baa817355787f6b73406a0295025274ff0828ae4cad9d4dddc21ec2,06cddccb8d05c1ffa0661398ef02e84a6353da62830afe9aa7511633805ab4ad,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,,,
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTBiZTU3ZTktZmVjMS00ODM0LWE4MTYtMDI4OWE1YjcxODU4,51220473,15,us-east-1,1708394542332,2024-02-20 2:02:22,s12_protobuf_typefield_typedefinedevent,893bddc10a93c810c36eb823bd9059f37e3d4ecc23dd6e0c935ff089eac8aa5c,srv-typefield,2024-02-20 2:02:22,MAPPING_UPDATE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,b5ccc3804baa817355787f6b73406a0295025274ff0828ae4cad9d4dddc21ec2,06cddccb8d05c1ffa0661398ef02e84a6353da62830afe9aa7511633805ab4ad,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjRlZWQ5YTItMTIyMy00Y2U5LWIyMmYtMmRiYWYwOGExOGUx,51220476,15,us-east-1,1708394542942,2024-02-20 2:02:23,s12_protobuf_typefield_typedefinedevent,4c2f5597ba11ad63262bb47d037b1ef579dd60b5009957712306bcac5b65bb12,srv-typefield,2024-02-20 2:02:23,MAPPING_UPDATE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,c4236cfe79d797610eec37690aac812b67dd134c783cd79c38b30e92473e1401,36f3e32ae42ae8142b91d143470b4c2225047ab8128f55ecd5dcdbf583a9a33b,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjRlZWQ5YTItMTIyMy00Y2U5LWIyMmYtMmRiYWYwOGExOGUx,51220476,15,us-east-1,1708394542942,2024-02-20 2:02:23,s12_protobuf_typefield_typedefinedevent,4c2f5597ba11ad63262bb47d037b1ef579dd60b5009957712306bcac5b65bb12,srv-typefield,2024-02-20 2:02:23,MAPPING_UPDATE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,c4236cfe79d797610eec37690aac812b67dd134c783cd79c38b30e92473e1401,36f3e32ae42ae8142b91d143470b4c2225047ab8128f55ecd5dcdbf583a9a33b,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,36d87c108d76b69e8a844f1b44b051bcd9634a6767da3861b217b42ec9c17824,,1
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjRlZWQ5YTItMTIyMy00Y2U5LWIyMmYtMmRiYWYwOGExOGUx,51220478,15,us-east-1,1708394543610,2024-02-20 2:02:24,s12_protobuf_typefield_typedefinedevent,c37b43a6474160397f280cde9aa8a37b6fbf48df29dfe38eafe0c528a277dceb,srv-typefield,2024-02-20 2:02:24,DELETE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,c4236cfe79d797610eec37690aac812b67dd134c783cd79c38b30e92473e1401,36f3e32ae42ae8142b91d143470b4c2225047ab8128f55ecd5dcdbf583a9a33b,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,NjRlZWQ5YTItMTIyMy00Y2U5LWIyMmYtMmRiYWYwOGExOGUx,51220478,15,us-east-1,1708394543610,2024-02-20 2:02:24,s12_protobuf_typefield_typedefinedevent,c37b43a6474160397f280cde9aa8a37b6fbf48df29dfe38eafe0c528a277dceb,srv-typefield,2024-02-20 2:02:24,DELETE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,c4236cfe79d797610eec37690aac812b67dd134c783cd79c38b30e92473e1401,36f3e32ae42ae8142b91d143470b4c2225047ab8128f55ecd5dcdbf583a9a33b,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,36d87c108d76b69e8a844f1b44b051bcd9634a6767da3861b217b42ec9c17824,,1
76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,YTBiZTU3ZTktZmVjMS00ODM0LWE4MTYtMDI4OWE1YjcxODU4,51220483,15,us-east-1,1708394544397,2024-02-20 2:02:24,s12_protobuf_typefield_typedefinedevent,ef1f13018fed942523f8bf34a3ce816fa00bf1a8a81dfa571eaab2acad32cef9,srv-typefield,2024-02-20 2:02:24,MAPPING_UPDATE,76918ec604e7742df8223e1eb36cb0b3d28f493479603c7bdba3a86bdc73e128,,DOMAIN_ASSETS,b5ccc3804baa817355787f6b73406a0295025274ff0828ae4cad9d4dddc21ec2,06cddccb8d05c1ffa0661398ef02e84a6353da62830afe9aa7511633805ab4ad,TYPE_CATEGORY_CUSTOM,a6524c0b99ba761ca3999885bf1b03ed040eec20f923349ef3ae55e3c20333be,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,NDRjNWQ4ZmEtYjQxNS00YzliLTk0YzItYTVjMjhjY2Q0NzA0,15843883,8,ap-southeast-2,1708401863014,2024-02-20 4:04:23,s12_protobuf_typefield_typedefinedevent,ba4e41b74401cb2f8e6376f0ad5fa3992e3f2fc679fca57bb88c6de992a0db2e,srv-typefield,2024-02-20 4:04:23,CREATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,34de9b3a54b5ffd58a7ab88583a6ef2afc5541caa4e59a46893dfce294390bc0,ba3228923b4ed76700cce019fefefaf5a4c63ea7713eb6bb185355c2c5114b62,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,,,
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,NDRjNWQ4ZmEtYjQxNS00YzliLTk0YzItYTVjMjhjY2Q0NzA0,15843884,8,ap-southeast-2,1708401863040,2024-02-20 4:04:23,s12_protobuf_typefield_typedefinedevent,771a8832f2408295a3a7dd9b36b0f09a53e4dd355f13641c9eaf3404bfdcc43a,srv-typefield,2024-02-20 4:04:23,MAPPING_UPDATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,34de9b3a54b5ffd58a7ab88583a6ef2afc5541caa4e59a46893dfce294390bc0,ba3228923b4ed76700cce019fefefaf5a4c63ea7713eb6bb185355c2c5114b62,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,NDRjNWQ4ZmEtYjQxNS00YzliLTk0YzItYTVjMjhjY2Q0NzA0,15843887,8,ap-southeast-2,1708401865642,2024-02-20 4:04:26,s12_protobuf_typefield_typedefinedevent,46665be131bc88f84b3622bc8b9031d9876851bd3231a4d0c3b9ddd3061a28ca,srv-typefield,2024-02-20 4:04:26,MAPPING_UPDATE,2772ffe667f5c29ff2d3127f92067ab90a53319b19a8cb8d7c960eead32cbb80,,DOMAIN_ASSETS,34de9b3a54b5ffd58a7ab88583a6ef2afc5541caa4e59a46893dfce294390bc0,ba3228923b4ed76700cce019fefefaf5a4c63ea7713eb6bb185355c2c5114b62,TYPE_CATEGORY_CUSTOM,0a66af763733c6e70953bee987635299283c3a4ba8a2b7de64e3dfcdccb1f3cc,2024-02-20,2024-02-21 4:01:41,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,0
